label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
down,0.6002479195594788,0.4332677721977234,-0.006637097802013159,0.9999487400054932,0.6507589817047119,0.5177868604660034,0.04163222759962082,0.994121253490448,0.5717114806175232,0.531406581401825,0.13147197663784027,0.9997262358665466,0.6640097498893738,0.713961124420166,-0.03910604864358902,0.9998181462287903,0.6168596148490906,0.7197848558425903,0.039003051817417145,0.999850869178772,0.651599645614624,0.6576836109161377,-0.30003830790519714,0.9972823262214661,0.5416013598442078,0.6472766399383545,-0.13301168382167816,0.9764618277549744,0.659327507019043,0.8366073966026306,-0.29454943537712097,0.9942190051078796,0.5751433372497559,0.8143801689147949,-0.1579361855983734,0.9662699699401855
down,0.6001601815223694,0.4498942196369171,-0.008615129627287388,0.9999659061431885,0.6511270999908447,0.5353325009346008,0.03624016419053078,0.9944323897361755,0.5714563727378845,0.5428983569145203,0.125547394156456,0.9997546672821045,0.6613675951957703,0.7303608655929565,-0.03472093120217323,0.999833881855011,0.6132867932319641,0.7325950264930725,0.034575287252664566,0.999864935874939,0.6528904438018799,0.6550553441047668,-0.2790440618991852,0.9969154596328735,0.5414556860923767,0.6457728743553162,-0.11559503525495529,0.9742037653923035,0.659567654132843,0.831230878829956,-0.27960097789764404,0.9934305548667908,0.576559841632843,0.8129889369010925,-0.13523487746715546,0.959161639213562
down,0.5994252562522888,0.4662337601184845,-0.0476364828646183,0.9999574422836304,0.6514641642570496,0.5505109429359436,-0.02172216773033142,0.9942649006843567,0.571824312210083,0.553666353225708,0.06977735459804535,0.9996816515922546,0.6595873832702637,0.7457762360572815,-0.030340038239955902,0.9998191595077515,0.6117580533027649,0.7459746599197388,0.030237382277846336,0.999855101108551,0.652913510799408,0.6512044072151184,-0.25172159075737,0.9932212829589844,0.5449762344360352,0.6398488283157349,-0.08412814885377884,0.9491083025932312,0.6590437889099121,0.828410267829895,-0.20208501815795898,0.9873537421226501,0.5759490132331848,0.8133624196052551,-0.053549330681562424,0.9287645220756531
down,0.5973824262619019,0.48577895760536194,-0.05799390375614166,0.9999264478683472,0.6513857841491699,0.5710488557815552,-0.02326764166355133,0.9948479533195496,0.5723788142204285,0.5658112168312073,0.05753393843770027,0.9996633529663086,0.6577529907226562,0.767240047454834,-0.026821890845894814,0.9998030066490173,0.611603319644928,0.7626796364784241,0.02672063745558262,0.9998452067375183,0.6525338292121887,0.6399559378623962,-0.2016424983739853,0.9888848662376404,0.5494203567504883,0.6272704005241394,-0.0695313885807991,0.9217246174812317,0.6584547162055969,0.8323190212249756,-0.16835826635360718,0.9825992584228516,0.5765112042427063,0.8132858872413635,-0.058735135942697525,0.904242217540741
down,0.5944737792015076,0.43858590722084045,-0.041261106729507446,0.9999310374259949,0.6506567597389221,0.5189083218574524,-0.0032512389589101076,0.993209183216095,0.5712407827377319,0.531838595867157,0.1076798364520073,0.999711275100708,0.6645483374595642,0.7130382061004639,-0.042528774589300156,0.9997739195823669,0.6174163818359375,0.720747709274292,0.04245469346642494,0.9998089671134949,0.6459527611732483,0.6602826118469238,-0.3009255826473236,0.9966939687728882,0.54390949010849,0.6578105092048645,-0.11963948607444763,0.969357967376709,0.6585650444030762,0.8366435170173645,-0.27459558844566345,0.9940459728240967,0.5761440396308899,0.8150932788848877,-0.11795034259557724,0.9657703042030334
down,0.5953201651573181,0.4566311538219452,-0.022780397906899452,0.9999489188194275,0.6502017378807068,0.5338097810745239,0.010146116837859154,0.9941433072090149,0.5699554681777954,0.5442804098129272,0.11724398285150528,0.9997543096542358,0.6640844345092773,0.7305836081504822,-0.0422627292573452,0.9997823238372803,0.616104006767273,0.7355939149856567,0.04215850308537483,0.9998185038566589,0.6459189057350159,0.6588965654373169,-0.295963853597641,0.9964523911476135,0.5443522334098816,0.6559942960739136,-0.10583486407995224,0.9645683765411377,0.658288300037384,0.8338785767555237,-0.27281102538108826,0.9937082529067993,0.5774680376052856,0.8144504427909851,-0.11250036209821701,0.954940676689148
down,0.5976322889328003,0.46972429752349854,-0.0714389905333519,0.999936580657959,0.6505117416381836,0.5478046536445618,-0.03863226994872093,0.9942446947097778,0.5698063969612122,0.5514077544212341,0.0555691234767437,0.9997186064720154,0.6606863141059875,0.744458794593811,-0.0335133820772171,0.9997808337211609,0.6122733354568481,0.7464511394500732,0.033414315432310104,0.9998106956481934,0.6464826464653015,0.6573759913444519,-0.2610367238521576,0.9934301376342773,0.5466893315315247,0.645849347114563,-0.08153576403856277,0.9427987933158875,0.6577693819999695,0.8295738101005554,-0.19214661419391632,0.9895225167274475,0.5768082737922668,0.8153229355812073,-0.027555299922823906,0.9305484294891357
down,0.5976683497428894,0.4877021610736847,-0.07710901647806168,0.9999030828475952,0.6508461833000183,0.5696297287940979,-0.04339703544974327,0.9959014058113098,0.5714689493179321,0.5617452263832092,0.05172928795218468,0.9997216463088989,0.6596284508705139,0.7679421305656433,-0.03284410759806633,0.9997919797897339,0.6120768189430237,0.7640143632888794,0.03272255137562752,0.9998161792755127,0.6330563426017761,0.6567481756210327,-0.1945067048072815,0.989372193813324,0.5506852269172668,0.6408833265304565,-0.032517191022634506,0.8968266844749451,0.6570832133293152,0.8282434940338135,-0.12439823895692825,0.9851444363594055,0.5769807696342468,0.8148857951164246,-0.0027725601103156805,0.8969808220863342
down,0.5965568423271179,0.38087600469589233,-0.1164848729968071,0.9998933672904968,0.6530297994613647,0.47030988335609436,-0.06560353934764862,0.9935203194618225,0.5738552212715149,0.4843710660934448,0.052493128925561905,0.9997392892837524,0.6666368246078491,0.6686894297599792,-0.045597732067108154,0.9996531009674072,0.620817244052887,0.6721178889274597,0.045521363615989685,0.9997601509094238,0.6452292203903198,0.645381510257721,-0.33176323771476746,0.9945817589759827,0.5453870892524719,0.6567829847335815,-0.14876921474933624,0.9695574045181274,0.6585541367530823,0.829492449760437,-0.23803557455539703,0.9904952645301819,0.5753834843635559,0.8144679069519043,-0.07522478699684143,0.9653691053390503
down,0.5992352366447449,0.43221309781074524,-0.06476757675409317,0.9999083280563354,0.6531440615653992,0.5185749530792236,-0.01944345235824585,0.9933645129203796,0.572060227394104,0.5272294878959656,0.09159698337316513,0.9997111558914185,0.6659867167472839,0.7108365297317505,-0.04320456087589264,0.9998043179512024,0.6191833019256592,0.7162757515907288,0.043135423213243484,0.9998339414596558,0.6464665532112122,0.6620951294898987,-0.3091813325881958,0.9954552054405212,0.5485939383506775,0.6550650000572205,-0.11809314042329788,0.9582663774490356,0.659077525138855,0.834980845451355,-0.2508269250392914,0.992414116859436,0.5765758156776428,0.8155282139778137,-0.09041667729616165,0.958561360836029
