label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
L,0.14544689655303955,0.5002493858337402,-0.04145510122179985,0.9997926354408264,0.19880414009094238,0.4824865460395813,-0.18762488663196564,0.9993905425071716,0.22043423354625702,0.44837290048599243,0.18097533285617828,0.9937865734100342,0.1919114589691162,0.6904469132423401,-0.2153467983007431,0.9929990172386169,0.21059994399547577,0.633171796798706,0.24098558723926544,0.38270190358161926,0.09253132343292236,0.6763367056846619,-0.1276150345802307,0.9829885959625244,0.1170705035328865,0.6385939717292786,0.20765237510204315,0.3449893593788147,0.43089473247528076,0.5878979563713074,-0.11444950103759766,0.9986703395843506,0.42726507782936096,0.5509985089302063,0.11422857642173767,0.9971504211425781,0.6069558262825012,0.6271923184394836,-0.09622064232826233,0.877372145652771,0.5897730588912964,0.6140804290771484,0.09491738677024841,0.2880174219608307,0.7725331783294678,0.6078309416770935,-0.06534528732299805,0.8969303369522095,0.7513089179992676,0.6055852174758911,0.14265327155590057,0.45456355810165405,0.8025712966918945,0.5828772783279419,-0.06348925083875656,0.9001501202583313,0.7825906872749329,0.5769158601760864,0.14344723522663116,0.5637693405151367,0.7848950028419495,0.7208470702171326,-0.14676587283611298,0.9009556174278259,0.7662601470947266,0.7052650451660156,0.07243333011865616,0.6234198808670044
L,0.14624415338039398,0.498603492975235,-0.024346791207790375,0.99977046251297,0.20155799388885498,0.47977006435394287,-0.18836446106433868,0.9992711544036865,0.22379690408706665,0.4494825601577759,0.20160013437271118,0.9936277270317078,0.19373200833797455,0.6834648847579956,-0.2167866826057434,0.9926971793174744,0.2139531821012497,0.6193321347236633,0.2730156481266022,0.39591091871261597,0.09704243391752243,0.6707843542098999,-0.1178886666893959,0.9829712510108948,0.12417832016944885,0.6385111808776855,0.2503584027290344,0.3950672149658203,0.4247516393661499,0.6065304279327393,-0.12445240467786789,0.9987769722938538,0.4252636432647705,0.5712645649909973,0.1241876557469368,0.9974848031997681,0.6007617712020874,0.6425102353096008,-0.11551669239997864,0.9174738526344299,0.586224377155304,0.6318087577819824,0.09630823135375977,0.3867233991622925,0.7677860260009766,0.6058139801025391,-0.09029528498649597,0.9416499137878418,0.7475284934043884,0.608670711517334,0.1418408751487732,0.5993240475654602,0.7946820855140686,0.5744521021842957,-0.0880666971206665,0.9364783763885498,0.7793719172477722,0.5776166319847107,0.14200672507286072,0.6556005477905273,0.7946316599845886,0.7161055207252502,-0.16832852363586426,0.9448097348213196,0.7730464339256287,0.7117982506752014,0.07198217511177063,0.738900363445282
L,0.14657838642597198,0.4956050515174866,-0.02908720262348652,0.9997844696044922,0.20306627452373505,0.47969764471054077,-0.18849235773086548,0.9992984533309937,0.2256583571434021,0.44936203956604004,0.2002665251493454,0.9938929080963135,0.19366948306560516,0.6839187741279602,-0.22167234122753143,0.9927166104316711,0.21161089837551117,0.6202549934387207,0.26856300234794617,0.40433162450790405,0.09537889808416367,0.6710387468338013,-0.13404734432697296,0.9834378957748413,0.12241538614034653,0.6374545693397522,0.23689864575862885,0.4145132303237915,0.423904150724411,0.6065365672111511,-0.12488842010498047,0.9988536238670349,0.4242202341556549,0.5711292624473572,0.12463855743408203,0.9976638555526733,0.600649356842041,0.6429102420806885,-0.11540737003087997,0.9189736843109131,0.5863945484161377,0.631860613822937,0.09573618322610855,0.38772693276405334,0.768029510974884,0.6044164299964905,-0.09124241024255753,0.9446797966957092,0.748356282711029,0.6072142124176025,0.14046630263328552,0.6064220666885376,0.7955782413482666,0.5711460709571838,-0.0888335108757019,0.9389922618865967,0.7812197208404541,0.5738547444343567,0.1406366378068924,0.6601511836051941,0.79336017370224,0.7159581184387207,-0.16736721992492676,0.9482191801071167,0.7723357677459717,0.7117724418640137,0.06978718191385269,0.7457407712936401
L,0.14769531786441803,0.4941129684448242,-0.03541157767176628,0.9998098611831665,0.20458747446537018,0.4789119362831116,-0.19266235828399658,0.9993394613265991,0.22694654762744904,0.4482392966747284,0.196982741355896,0.9943640828132629,0.19345898926258087,0.6828275322914124,-0.23313508927822113,0.9929842948913574,0.21121720969676971,0.6172873377799988,0.25973159074783325,0.4228496253490448,0.09510936588048935,0.6717530488967896,-0.14943364262580872,0.9842807054519653,0.12210532277822495,0.6345488429069519,0.2112864851951599,0.44630709290504456,0.4241630733013153,0.6070080399513245,-0.12508106231689453,0.998950719833374,0.4243572950363159,0.5729355216026306,0.12483520060777664,0.9978775978088379,0.5998830199241638,0.643172025680542,-0.11531015485525131,0.9219995141029358,0.5857533812522888,0.6329747438430786,0.09717283397912979,0.3956654965877533,0.7682511210441589,0.6043303608894348,-0.0922110378742218,0.9492071270942688,0.7483727931976318,0.6072453260421753,0.13766534626483917,0.618904709815979,0.7975821495056152,0.5704692006111145,-0.09023389220237732,0.9431849122047424,0.7822825312614441,0.5729061961174011,0.13702502846717834,0.6707462668418884,0.7918059825897217,0.717593252658844,-0.1719186156988144,0.9530284404754639,0.7706909775733948,0.7134129405021667,0.0667869821190834,0.7563597559928894
L,0.14773249626159668,0.49417078495025635,-0.03308588266372681,0.9998234510421753,0.2047448307275772,0.4790935814380646,-0.19279740750789642,0.9993476271629333,0.22733575105667114,0.44874879717826843,0.19664539396762848,0.9946125149726868,0.19365860521793365,0.6826204657554626,-0.23141862452030182,0.9930696487426758,0.21187758445739746,0.6175113916397095,0.2615080177783966,0.42646244168281555,0.09537860006093979,0.6720335483551025,-0.1457485854625702,0.9845331907272339,0.12280187755823135,0.6385689973831177,0.22607041895389557,0.4540850520133972,0.42591309547424316,0.6087901592254639,-0.12497606873512268,0.9989755153656006,0.4258730709552765,0.5736935138702393,0.12472879886627197,0.9979739785194397,0.6024978756904602,0.6436679363250732,-0.1148436963558197,0.9249905347824097,0.5875577926635742,0.6321476697921753,0.09728175401687622,0.4035375118255615,0.7678987979888916,0.6044113039970398,-0.09121862053871155,0.9520483016967773,0.7478476166725159,0.606754720211029,0.1397169977426529,0.6291861534118652,0.7976682782173157,0.5704622864723206,-0.08886241912841797,0.9461151957511902,0.7821897864341736,0.5714442133903503,0.13947166502475739,0.6781768202781677,0.7900050282478333,0.7184804081916809,-0.1692870408296585,0.9556177258491516,0.7676737904548645,0.7138355374336243,0.06942860037088394,0.7643440365791321
L,0.14730748534202576,0.4938647747039795,-0.03297844156622887,0.9998174905776978,0.20496268570423126,0.4796166718006134,-0.19198264181613922,0.9993202090263367,0.22687222063541412,0.4491243064403534,0.19547413289546967,0.994575023651123,0.19429530203342438,0.6838568449020386,-0.22615021467208862,0.9923912286758423,0.2113317996263504,0.6178334355354309,0.2578442394733429,0.4210642874240875,0.09757069498300552,0.673346757888794,-0.14170299470424652,0.9830247759819031,0.12228197604417801,0.650373101234436,0.21939778327941895,0.4527924954891205,0.4262118339538574,0.6094424724578857,-0.12476638704538345,0.9989973902702332,0.4257860481739044,0.574013888835907,0.12451875954866409,0.998058557510376,0.6027299761772156,0.6435763239860535,-0.11439526081085205,0.9270360469818115,0.5870338082313538,0.6320998668670654,0.09742069244384766,0.40376830101013184,0.7681558132171631,0.604383111000061,-0.08976778388023376,0.9536375403404236,0.747382402420044,0.606658935546875,0.1403009444475174,0.6321610808372498,0.7987846732139587,0.5702919363975525,-0.08732160180807114,0.9467017650604248,0.7822962403297424,0.571507453918457,0.14014574885368347,0.6770751476287842,0.7896743416786194,0.7190607786178589,-0.16724717617034912,0.9569360613822937,0.7659094333648682,0.7148633003234863,0.07009460777044296,0.766578197479248
L,0.1481393575668335,0.4932727813720703,-0.04276341199874878,0.9998120069503784,0.20587264001369476,0.47985270619392395,-0.19383679330348969,0.9993029832839966,0.22622382640838623,0.4491373598575592,0.18464337289333344,0.9945597648620605,0.1956520676612854,0.6859114766120911,-0.23070192337036133,0.9919797778129578,0.21009092032909393,0.6179508566856384,0.24551792442798615,0.42038771510124207,0.09826075285673141,0.6731066107749939,-0.15233618021011353,0.9818445444107056,0.12177871912717819,0.6520211696624756,0.20147424936294556,0.4542486071586609,0.4272356331348419,0.609713613986969,-0.12422259896993637,0.9990039467811584,0.425790935754776,0.5743770003318787,0.12395760416984558,0.998092770576477,0.602783739566803,0.6435553431510925,-0.11227241158485413,0.9276876449584961,0.58695387840271,0.6326361298561096,0.09850131720304489,0.4031008183956146,0.7683512568473816,0.6040955185890198,-0.08917003870010376,0.9546217918395996,0.7474970817565918,0.6067360639572144,0.14198176562786102,0.6319612264633179,0.799921989440918,0.5692440271377563,-0.08690422773361206,0.9466085433959961,0.782878577709198,0.5715336203575134,0.14191235601902008,0.6749976277351379,0.7887391448020935,0.7197633385658264,-0.16646148264408112,0.9577417373657227,0.765961229801178,0.7161245942115784,0.0721672847867012,0.7669139504432678
L,0.148323193192482,0.4955343008041382,-0.04869740828871727,0.999821662902832,0.206232950091362,0.47984597086906433,-0.19809120893478394,0.9993235468864441,0.22853447496891022,0.449523389339447,0.18649542331695557,0.9947133660316467,0.19602996110916138,0.6868507266044617,-0.23188740015029907,0.9921285510063171,0.2140309065580368,0.6213153004646301,0.2461262345314026,0.4212946593761444,0.0983395203948021,0.6735371351242065,-0.1398371309041977,0.9819723963737488,0.12231091409921646,0.6458529829978943,0.20647795498371124,0.4520623981952667,0.42711254954338074,0.6092872619628906,-0.12420033663511276,0.9990301728248596,0.4257907569408417,0.5749397873878479,0.12393219023942947,0.998140811920166,0.6027688384056091,0.643548846244812,-0.11169356107711792,0.9293134212493896,0.5869330763816833,0.6336844563484192,0.0986497774720192,0.4115470051765442,0.768366277217865,0.6048111915588379,-0.08734165877103806,0.9570978879928589,0.7479231357574463,0.6078042387962341,0.1421927511692047,0.6446419358253479,0.7991714477539062,0.5698691606521606,-0.0850457176566124,0.9485381841659546,0.7829248905181885,0.5727949738502502,0.1421477347612381,0.6837538480758667,0.789489209651947,0.71968674659729,-0.16459043323993683,0.960168182849884,0.767962634563446,0.7166114449501038,0.07271985709667206,0.7763171792030334
L,0.1490785777568817,0.4959430694580078,-0.036596834659576416,0.999840259552002,0.20656387507915497,0.4801543056964874,-0.19292710721492767,0.9993347525596619,0.22898457944393158,0.4494609832763672,0.19077380001544952,0.9949235916137695,0.1967933177947998,0.6876209378242493,-0.22860968112945557,0.9921205639839172,0.21518556773662567,0.6170821785926819,0.2505951523780823,0.4205209016799927,0.09934721142053604,0.677263617515564,-0.14579111337661743,0.9825417995452881,0.1225183829665184,0.6400942802429199,0.20683974027633667,0.4614146053791046,0.42719653248786926,0.6102255582809448,-0.12417703121900558,0.9990680813789368,0.42608800530433655,0.575732946395874,0.12390855699777603,0.9982397556304932,0.6032793521881104,0.6441124677658081,-0.11188289523124695,0.9310001730918884,0.5879895687103271,0.6333552002906799,0.09609335660934448,0.4201759696006775,0.7689316272735596,0.6067028641700745,-0.08715400844812393,0.9600116610527039,0.7505252361297607,0.6078856587409973,0.13979464769363403,0.6595085263252258,0.7995571494102478,0.5720829963684082,-0.08480487018823624,0.9520427584648132,0.7848120331764221,0.572981595993042,0.13962425291538239,0.6958711743354797,0.7888696193695068,0.7208405137062073,-0.16492663323879242,0.9630491733551025,0.7681879997253418,0.7160441279411316,0.06832998245954514,0.7873530983924866
L,0.14856378734111786,0.4958769977092743,-0.046544551849365234,0.9998500943183899,0.2066163569688797,0.4802083969116211,-0.19912312924861908,0.9993458986282349,0.2288629561662674,0.4482864737510681,0.18740572035312653,0.9950950741767883,0.1971152275800705,0.6910309791564941,-0.24053557217121124,0.9921673536300659,0.2151886373758316,0.6171199679374695,0.24509824812412262,0.4200315773487091,0.0986180230975151,0.6804298162460327,-0.16594842076301575,0.9833487868309021,0.12219970673322678,0.6376270055770874,0.19213370978832245,0.4715104401111603,0.4269794523715973,0.6113047003746033,-0.1242087185382843,0.9990867972373962,0.42601320147514343,0.5756713151931763,0.1239413246512413,0.9982830882072449,0.6027531623840332,0.6441338658332825,-0.11116725951433182,0.9317243099212646,0.587364912033081,0.6326816082000732,0.0977347120642662,0.425250768661499,0.7687676548957825,0.6070110201835632,-0.08393746614456177,0.9615938663482666,0.7503257393836975,0.6081057786941528,0.14170929789543152,0.6650175452232361,0.7994500994682312,0.5728360414505005,-0.0815073549747467,0.9541356563568115,0.7846706509590149,0.573785662651062,0.14163488149642944,0.7011813521385193,0.7875608801841736,0.7230160236358643,-0.16116344928741455,0.9645116925239563,0.7674651145935059,0.7178349494934082,0.07184159010648727,0.7917071580886841
