label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
H,0.4680047631263733,0.5606520175933838,-0.02073993720114231,0.9996190667152405,0.5011177062988281,0.4975336790084839,-0.1485944539308548,0.9995834231376648,0.5129360556602478,0.4776303470134735,0.14088863134384155,0.9953619837760925,0.47704780101776123,0.6414048075675964,-0.1851825714111328,0.9962610006332397,0.4862125813961029,0.6121217012405396,0.1954076886177063,0.4651220142841339,0.40428897738456726,0.6308060884475708,-0.08269616216421127,0.98008131980896,0.4231792688369751,0.6226378679275513,0.17549671232700348,0.33627280592918396,0.6785276532173157,0.3717810809612274,-0.09569832682609558,0.9983887076377869,0.6778428554534912,0.37008965015411377,0.09574203193187714,0.9972224235534668,0.8048060536384583,0.48832857608795166,-0.037790071219205856,0.9026908874511719,0.7976316213607788,0.478195458650589,0.11857814341783524,0.2270325869321823,0.9182673692703247,0.5865102410316467,0.004144388251006603,0.8706792593002319,0.9041140079498291,0.5761091709136963,0.16596126556396484,0.31268638372421265,0.9361371994018555,0.5804979205131531,0.004535339307039976,0.8990556597709656,0.9227876663208008,0.5705879330635071,0.1685190349817276,0.4972035884857178,0.9167129993438721,0.6823810935020447,-0.06480258703231812,0.8228415846824646,0.9042924046516418,0.6674224734306335,0.1145629733800888,0.4063909947872162
H,0.4702032506465912,0.5611683130264282,-0.016807710751891136,0.9995716214179993,0.5010798573493958,0.499186247587204,-0.15156656503677368,0.9996105432510376,0.5117345452308655,0.4776892364025116,0.1403195559978485,0.9949283599853516,0.4769929349422455,0.641873836517334,-0.19560018181800842,0.9967043399810791,0.4865794777870178,0.6098014712333679,0.20355865359306335,0.40590736269950867,0.40483295917510986,0.6255123019218445,-0.10273429751396179,0.9787874221801758,0.42337530851364136,0.6193894743919373,0.18046481907367706,0.2909073233604431,0.6759096384048462,0.36878031492233276,-0.0946117639541626,0.998765766620636,0.6746070981025696,0.37033188343048096,0.09466292709112167,0.9977129101753235,0.800884485244751,0.48836827278137207,-0.04141302406787872,0.929271399974823,0.7932960987091064,0.4779808521270752,0.12207278609275818,0.2521976828575134,0.9155604243278503,0.5849525928497314,-0.00274342717602849,0.9010134935379028,0.8982627391815186,0.575290322303772,0.17190220952033997,0.3346775770187378,0.9339764714241028,0.5763766169548035,-0.002946960972622037,0.9138197302818298,0.9168382287025452,0.5708754658699036,0.17476925253868103,0.50516277551651,0.9171068668365479,0.6793981194496155,-0.07213571667671204,0.8543136119842529,0.8979455232620239,0.6633901000022888,0.12334930896759033,0.418984591960907
H,0.4705265760421753,0.5616517663002014,-0.02297016978263855,0.9995155930519104,0.5010894536972046,0.4998962879180908,-0.15101510286331177,0.9996058940887451,0.5115767121315002,0.47761842608451843,0.1286802887916565,0.9945372343063354,0.476711630821228,0.6426964998245239,-0.1886625438928604,0.9966385364532471,0.485565185546875,0.6093747615814209,0.189629465341568,0.3932010531425476,0.40487149357795715,0.6224308609962463,-0.08801215142011642,0.9778521656990051,0.4232645034790039,0.6152923107147217,0.17521125078201294,0.2808696925640106,0.6764068007469177,0.3681146502494812,-0.09243634343147278,0.9988166093826294,0.6746558547019958,0.3708494007587433,0.0925048217177391,0.9977211952209473,0.8008047938346863,0.4883735477924347,-0.03647289052605629,0.9336882829666138,0.7927011251449585,0.4781309962272644,0.12279396504163742,0.2568644881248474,0.9139016270637512,0.5829000473022461,0.004748084582388401,0.9057707786560059,0.8964509963989258,0.5738233327865601,0.17263412475585938,0.3388741910457611,0.9320127964019775,0.5737992525100708,0.004987217020243406,0.9156370759010315,0.9133408069610596,0.5696235299110413,0.17558778822422028,0.5076955556869507,0.9172825217247009,0.6793678402900696,-0.05947920307517052,0.8581885695457458,0.897454023361206,0.6498293876647949,0.12713474035263062,0.4222494661808014
H,0.4704582989215851,0.5615864992141724,-0.023488031700253487,0.9994711875915527,0.501086950302124,0.5016345381736755,-0.14958876371383667,0.9995959997177124,0.5113639235496521,0.4776372015476227,0.12968921661376953,0.9939998388290405,0.4764785170555115,0.6428420543670654,-0.18732720613479614,0.9965680837631226,0.4846475422382355,0.6093087196350098,0.18974784016609192,0.3784523606300354,0.40490469336509705,0.6208112239837646,-0.08887442201375961,0.976830244064331,0.42282506823539734,0.6146671772003174,0.17351855337619781,0.2689144015312195,0.6764774322509766,0.36807525157928467,-0.09206965565681458,0.9988426566123962,0.674831211566925,0.3709103465080261,0.09214401990175247,0.9976901412010193,0.8007774949073792,0.4883795380592346,-0.03712392598390579,0.937774121761322,0.792691707611084,0.4781256914138794,0.12193857133388519,0.26159054040908813,0.913231611251831,0.5819016695022583,0.00111966033000499,0.9101923704147339,0.8966696858406067,0.5731328129768372,0.16823118925094604,0.3437214493751526,0.9312784671783447,0.5732152462005615,0.0008642749162390828,0.9176478981971741,0.9142202734947205,0.5689142942428589,0.17067858576774597,0.5104988217353821,0.9180077314376831,0.6794601678848267,-0.060940008610486984,0.8619883060455322,0.8973307013511658,0.6533011198043823,0.12203463912010193,0.4252805709838867
H,0.47043126821517944,0.560886025428772,-0.022433197125792503,0.9994317293167114,0.5010907649993896,0.5020171403884888,-0.1464213728904724,0.9995839595794678,0.5113430619239807,0.4777078926563263,0.13098685443401337,0.993536114692688,0.47651344537734985,0.6426612734794617,-0.18380972743034363,0.9965178370475769,0.4846569299697876,0.6092775464057922,0.19031523168087006,0.36642926931381226,0.4051518142223358,0.6192504167556763,-0.08502814918756485,0.9758890271186829,0.42284753918647766,0.6140211820602417,0.17931871116161346,0.2582153379917145,0.6765047311782837,0.3680977523326874,-0.09186211228370667,0.9988580942153931,0.6749288439750671,0.3707686960697174,0.09193632006645203,0.9976601600646973,0.8007540702819824,0.48873692750930786,-0.041415367275476456,0.9408945441246033,0.7929219007492065,0.478137731552124,0.11923588812351227,0.2656359374523163,0.913095235824585,0.581602156162262,-0.007318263407796621,0.9127923846244812,0.896875262260437,0.5725435614585876,0.15684740245342255,0.34573352336883545,0.9312605261802673,0.5731022953987122,-0.007682650350034237,0.9184013605117798,0.9144048690795898,0.5684818029403687,0.15838411450386047,0.5090181231498718,0.9183409810066223,0.6795010566711426,-0.07253702729940414,0.8642053008079529,0.8977698087692261,0.6548638343811035,0.1082444041967392,0.4253874719142914
H,0.4704149663448334,0.5606951117515564,-0.022258911281824112,0.9993929266929626,0.5011025667190552,0.5018462538719177,-0.14622628688812256,0.9995692372322083,0.511300802230835,0.47776469588279724,0.13157576322555542,0.9930703043937683,0.4765535593032837,0.642453134059906,-0.18399330973625183,0.9964751601219177,0.48458343744277954,0.6075569987297058,0.1923314779996872,0.35536989569664,0.4053729772567749,0.6186628937721252,-0.08729814738035202,0.9751914739608765,0.4228954315185547,0.6138315200805664,0.18089669942855835,0.24798019230365753,0.6765238642692566,0.3678132891654968,-0.09185320138931274,0.9988558888435364,0.6750781536102295,0.37102019786834717,0.09192606806755066,0.9976027011871338,0.8007681369781494,0.48885655403137207,-0.046332091093063354,0.9433475136756897,0.7935824990272522,0.47854384779930115,0.11632446199655533,0.269092857837677,0.9133464097976685,0.5817683935165405,-0.014394440688192844,0.9146053791046143,0.8972731828689575,0.5725285410881042,0.15078546106815338,0.34715738892555237,0.9317471385002136,0.5740344524383545,-0.014972474426031113,0.9189581274986267,0.915942907333374,0.5687916874885559,0.15197734534740448,0.5070677399635315,0.9186185002326965,0.6807742714881897,-0.08238321542739868,0.8657384514808655,0.8979052305221558,0.6592428684234619,0.09981706738471985,0.42528480291366577
H,0.47056320309638977,0.5607486963272095,-0.02237619273364544,0.9993407130241394,0.5011501312255859,0.5011382102966309,-0.14738012850284576,0.9995561838150024,0.5112292766571045,0.4781300127506256,0.13215048611164093,0.9925074577331543,0.476674348115921,0.6421460509300232,-0.19024184346199036,0.9964133501052856,0.48446834087371826,0.6072320938110352,0.19578440487384796,0.34145140647888184,0.40563222765922546,0.6186542510986328,-0.09974896907806396,0.9747873544692993,0.42315417528152466,0.6144280433654785,0.18190014362335205,0.23810002207756042,0.6767377257347107,0.367499440908432,-0.09187037497758865,0.9988530278205872,0.6751434206962585,0.37230464816093445,0.09194322675466537,0.9975245594978333,0.800861656665802,0.48889604210853577,-0.04718315601348877,0.9448752999305725,0.7936711311340332,0.47920966148376465,0.11620492488145828,0.27083343267440796,0.9136457443237305,0.5818783640861511,-0.014313886873424053,0.9149991273880005,0.8973486423492432,0.5725938081741333,0.1524294763803482,0.34522950649261475,0.9322855472564697,0.5749317407608032,-0.014803078025579453,0.9184374213218689,0.9164107441902161,0.5696450471878052,0.15388250350952148,0.5032655000686646,0.9189313054084778,0.6814174652099609,-0.082023985683918,0.8648468255996704,0.8983172178268433,0.6606754064559937,0.10171140730381012,0.42178648710250854
H,0.47055795788764954,0.5607717633247375,-0.022363532334566116,0.9993278384208679,0.5011351704597473,0.501280665397644,-0.14735154807567596,0.9995502829551697,0.5112019181251526,0.47829386591911316,0.13238708674907684,0.9923281073570251,0.4766765236854553,0.6422556042671204,-0.1901453286409378,0.9964251518249512,0.48448625206947327,0.6075624823570251,0.19496756792068481,0.3375920057296753,0.4058739244937897,0.6188727617263794,-0.09876197576522827,0.9745635390281677,0.42318254709243774,0.6146854162216187,0.17942294478416443,0.23429100215435028,0.6767199039459229,0.36752796173095703,-0.09187754988670349,0.9988362193107605,0.6751534938812256,0.37246081233024597,0.09195017069578171,0.9974732398986816,0.8009007573127747,0.48890921473503113,-0.04717434197664261,0.9456663131713867,0.7937119007110596,0.4793665409088135,0.11524943262338638,0.2709158658981323,0.9138472676277161,0.5818809270858765,-0.013909571804106236,0.9150439500808716,0.8977484107017517,0.5727030634880066,0.15175965428352356,0.3439089357852936,0.932796061038971,0.5751202702522278,-0.01439883466809988,0.9181588888168335,0.9171544313430786,0.570016086101532,0.15313827991485596,0.5011537671089172,0.9189345836639404,0.6814007759094238,-0.08194533735513687,0.8643926382064819,0.8995189666748047,0.6609843969345093,0.10028231143951416,0.41969022154808044
H,0.47050511837005615,0.560736358165741,-0.021059952676296234,0.9993191957473755,0.5010616183280945,0.5017226934432983,-0.1462339460849762,0.9995458126068115,0.5109803676605225,0.47847437858581543,0.133722722530365,0.9921162724494934,0.4766596257686615,0.6422905921936035,-0.18826304376125336,0.9964324235916138,0.4845133423805237,0.6077307462692261,0.1953973025083542,0.3303177058696747,0.40621891617774963,0.6195509433746338,-0.09434463828802109,0.9740417003631592,0.4233507812023163,0.6152462363243103,0.17921565473079681,0.22740021347999573,0.6765450835227966,0.3675685524940491,-0.0919201597571373,0.9988214373588562,0.6749148964881897,0.3728249967098236,0.09199361503124237,0.9974127411842346,0.8010510802268982,0.4888511598110199,-0.04905121028423309,0.9469608664512634,0.7937386631965637,0.4794369339942932,0.11159886419773102,0.2713683545589447,0.9145799279212952,0.5819969773292542,-0.01803719252347946,0.9150835871696472,0.8985946178436279,0.5729913711547852,0.14479026198387146,0.3420327305793762,0.9338775277137756,0.576240062713623,-0.018807847052812576,0.9179207682609558,0.918359637260437,0.5711460113525391,0.14563977718353271,0.49834108352661133,0.9187778830528259,0.681456446647644,-0.08651498705148697,0.863774836063385,0.9000357389450073,0.6615923047065735,0.09161656349897385,0.4163212180137634
H,0.4700106382369995,0.5606800317764282,-0.02130415290594101,0.9993136525154114,0.5009583830833435,0.5024744868278503,-0.14599661529064178,0.9995425343513489,0.5107052326202393,0.4788494408130646,0.13382428884506226,0.9918990135192871,0.476606160402298,0.6425982117652893,-0.1874169260263443,0.9964293241500854,0.4839407503604889,0.6056124567985535,0.19540271162986755,0.32451581954956055,0.4066108167171478,0.6198995113372803,-0.09236830472946167,0.9735831618309021,0.4233996868133545,0.6152936220169067,0.17940610647201538,0.2215120941400528,0.676411509513855,0.36766675114631653,-0.09189927577972412,0.9988066554069519,0.6746547222137451,0.37310704588890076,0.09197536110877991,0.9973524808883667,0.8010523319244385,0.4888014495372772,-0.049967676401138306,0.9483734965324402,0.7936177849769592,0.47947248816490173,0.11022628098726273,0.2737078368663788,0.9149448871612549,0.5820298194885254,-0.019891856238245964,0.9160088896751404,0.8990835547447205,0.5734285712242126,0.14309526979923248,0.34316277503967285,0.9342290163040161,0.5768932700157166,-0.020770294591784477,0.9184104204177856,0.9190124869346619,0.5723967552185059,0.14392539858818054,0.4984835088253021,0.9184362888336182,0.6815976500511169,-0.08894491195678711,0.8644533753395081,0.9000271558761597,0.6624135375022888,0.0900021567940712,0.4161115288734436
